"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000167123",10.0761593999939,-2.24839043144622,0.854194991764756,0.0014878041328681,0.0161804352200671
"ENSG00000166922",7.51643382844341,-2.24321103676656,1.03499508180953,0.00489756458377211,0.038768774514904
"ENSG00000080822",24.1855338525406,-2.23530969630339,0.524063773048337,3.95384160391303e-06,0.000139377785800993
"ENSG00000087274",17.7773554331429,-2.23430901200445,0.624815391759676,6.62049127006268e-05,0.00140582301271717
"ENSG00000265972",26.3546820569728,2.22648498411994,0.511546107976262,2.90826338378397e-06,0.000108018638221618
"ENSG00000205581",11.2909017653426,2.21453051217304,0.81332567445608,0.00127049511469494,0.0142726264376091
"ENSG00000159176",18.7912012995504,-2.21168794281904,0.59748648876893,4.1772775673126e-05,0.000980085189235703
"ENSG00000101439",16.2129924870209,-2.21023620854453,0.644313640153121,0.000116201131056836,0.00215983193205901
"ENSG00000211459",153.623657949582,-2.20887354518618,0.214365632312211,1.4020295317961e-25,9.12083939048443e-23
"ENSG00000136942",23.1125802695272,2.20856124890437,0.545840609334627,1.12371507327145e-05,0.000335054377680436
"ENSG00000166508",8.28103457171714,2.20427690711535,0.974810636025627,0.00442340435207288,0.0356507644132897
"ENSG00000165943",11.0975964592126,-2.19038067046523,0.809644345087975,0.00122338957716866,0.0139849453901261
"ENSG00000184575",18.487862466199,2.1881614811904,0.615560142635524,7.99208328313817e-05,0.0016577202311344
"ENSG00000074800",98.0066261185457,2.18753390036766,0.275245133162624,4.21875329127476e-16,1.77584697366837e-13
"ENSG00000159082",9.80836634295846,-2.18277092381849,0.870241555751957,0.00212718380056857,0.0213195059900122
"ENSG00000136848",9.80481406762324,-2.18184266101224,0.870176221928613,0.00213274553835514,0.0213453525489082
"ENSG00000143549",15.4731858973447,2.18179307718966,0.673459842303288,0.000249993300419553,0.0039754490173385
"ENSG00000120053",10.8282786844883,-2.15358464842263,0.801130098440676,0.00132925497924584,0.0147933882293674
"ENSG00000130741",15.2470339764636,2.15255970958075,0.676639651209945,0.000308273316804361,0.0047320985882119
"ENSG00000113328",12.4655976813443,2.14795123662211,0.777780113742778,0.00113357075614844,0.0132330054339286
"ENSG00000105894",7.23927344092912,-2.14533953878102,1.05757831346121,0.00689624326868452,0.0495659076398217
"ENSG00000174444",78.3392745589328,2.14393913041057,0.300199504468221,2.1119453023296e-13,6.29711690977941e-11
"ENSG00000138593",9.54360652348424,-2.14257013244214,0.859871509074336,0.00230815227435347,0.0226883759275734
"ENSG00000122565",18.0325253868754,2.14022464772016,0.617977304140281,0.000113681127690123,0.00214079513092242
"ENSG00000153904",9.54816447873432,-2.13867431487029,0.864220851780014,0.00240724274415981,0.0229377218072005
"ENSG00000003393",9.53879714825544,-2.13649294876836,0.865203880409459,0.00244303203693703,0.0231861236821239
"ENSG00000166441",19.4308428261546,2.12738202169366,0.606830816422724,9.62738497671867e-05,0.00190313720699997
"ENSG00000142676",36.3620682010838,2.12709721948231,0.430789864391831,1.798764560465e-07,1.12911922760417e-05
"ENSG00000160789",9.44458701957241,2.12547891165723,0.902072393542779,0.00353328353388544,0.0306846807869954
"ENSG00000198763",375.409220021566,-2.12504379920062,0.135618535786749,5.37632668689881e-56,1.28243312571493e-52
"ENSG00000100412",8.25893436248021,-2.12442294915856,0.936666199164603,0.00412206702479267,0.0335962547032077
"ENSG00000010322",13.1138771060856,-2.12119212068921,0.723433577680558,0.000644074496928642,0.00834963242757494
"ENSG00000145741",17.8040782905526,2.11985493944456,0.623855909718769,0.000149088179986239,0.00266053619945518
"ENSG00000198961",30.0407833178358,-2.11793505879276,0.468751984928568,1.30152486825637e-06,5.6106698537606e-05
"ENSG00000136717",8.25943720243764,-2.11160948392008,0.947794140137009,0.00451585548689522,0.0361735470947204
"ENSG00000170027",51.5193812540702,-2.10959326268309,0.354835531669204,5.98616411516156e-10,7.38568800139588e-08
"ENSG00000196924",28.9551436448837,2.10610579521472,0.482613109771275,2.88230648093498e-06,0.000107988404071051
"ENSG00000147140",17.5842604625891,2.10333917756036,0.623109003439549,0.000168997102105223,0.00296200625611205
"ENSG00000221823",10.5650435827029,-2.1014788441796,0.808054523939692,0.0017438276229189,0.0181274210639371
"ENSG00000144283",10.5602342074741,-2.0969920712493,0.812091753224668,0.00183216476191009,0.0188376020635468
"ENSG00000137154",66.3315605523324,2.09120489056134,0.322024737313263,1.96356827024082e-11,3.60289603637008e-09
"ENSG00000101361",10.615730660239,2.08998077349706,0.823266554131953,0.00225164760951091,0.0222245383360828
"ENSG00000196230",39.8772752607511,2.08940924462563,0.413768470513203,1.01583910840776e-07,7.19737095026329e-06
"ENSG00000114850",10.6134516826139,2.0872016457451,0.826674439597945,0.00233267265270302,0.022835301645339
"ENSG00000213741",13.4062828658583,2.08453288059693,0.729079761342247,0.000882850400406453,0.0106179453198464
"ENSG00000137642",17.7083665654882,-2.08329203047625,0.626425632293923,0.000174972383711836,0.00301711416347445
"ENSG00000111674",41.2741610727673,-2.08157338187032,0.395114949615816,2.99900361567474e-08,2.43873521292823e-06
"ENSG00000167526",36.8552589190643,2.08150025821108,0.423927798800632,2.11966247525706e-07,1.271003793579e-05
"ENSG00000112306",34.0766044415275,2.07903419796734,0.443099153281291,6.2432022430974e-07,3.21412627709388e-05
"ENSG00000111110",9.28087426165634,-2.07809840111481,0.871455538774645,0.00313641427181749,0.0282271636834346
"ENSG00000072071",9.27581346644883,-2.0777520916318,0.871352260049439,0.00313985778256204,0.0282271636834346
"ENSG00000165527",7.82720601226589,2.07585237614792,0.994236822551162,0.0069404856760616,0.049715831329226
"ENSG00000048740",9.27353448882379,-2.07504585739223,0.873580442376293,0.00321194210320133,0.0286949534213592
"ENSG00000198034",55.9153040380974,2.06525492319013,0.355326523709496,1.43128568814961e-09,1.62575879117438e-07
"ENSG00000171867",42.0285593348867,-2.06253594769026,0.391077507770277,2.93684282109146e-08,2.41563761238282e-06
"ENSG00000197157",14.5731199712535,2.05758358721299,0.69065927366623,0.000617866114752656,0.0081576566737454
"ENSG00000142541",38.7427119610313,2.03863698066601,0.412427597804507,1.8247029711385e-07,1.13544125751888e-05
"ENSG00000143621",11.7876285608416,2.03674277935845,0.786908833405284,0.00197225556015385,0.0199907376607096
"ENSG00000178035",11.7886504385731,2.03360553050655,0.789315648538714,0.00203382660441316,0.0204986805368741
"ENSG00000072501",8.99607067530739,2.0322459565111,0.90202879475691,0.00482358902383198,0.0382678526103566
"ENSG00000204628",48.0340401238206,2.0320524312331,0.372258231767373,1.15246235832004e-08,1.08513429422871e-06
"ENSG00000197694",35.6067070497388,-2.03158561311979,0.426364993521314,4.16846452867317e-07,2.24282196745754e-05
"ENSG00000196352",8.997846812975,2.03136419197023,0.902034195186805,0.00483265049964926,0.0382972834723035
"ENSG00000165868",8.00329045350615,-2.03082391237488,0.965084823453043,0.00622798242744747,0.0453381915064233
"ENSG00000150093",14.3434319728537,2.02927416898749,0.69058613434748,0.000716134203618236,0.00910240916712628
"ENSG00000108107",18.2917053733681,2.02182257792474,0.604911109248159,0.000187004210444718,0.00320448427266528
"ENSG00000142864",20.8538266804813,2.01333881220293,0.560321934141277,7.54192383719411e-05,0.00156889555171398
"ENSG00000151729",12.3337905511873,-2.00574282598795,0.726006784060447,0.00116086624419742,0.0134899937324282
"ENSG00000134982",9.0059928517671,-2.00504075894668,0.887343700935733,0.00442792952699554,0.0356507644132897
"ENSG00000171863",32.7232127959425,2.00204214792917,0.449782007171401,2.03293695225763e-06,7.9932400166789e-05
"ENSG00000210082",1233.72554389863,-1.99102233214488,0.0751989583442699,4.22848238851365e-155,3.02590199722037e-151
"ENSG00000018189",10.0350211037971,-1.98804079387265,0.82510311920935,0.00308858872398653,0.0280837876859563
"ENSG00000163931",17.846992724417,1.97516809979185,0.605207358736906,0.000253900332606209,0.00401971411533193
"ENSG00000166598",54.3731112703306,1.96584821626687,0.362084704215307,1.37071042136862e-08,1.25753894555306e-06
"ENSG00000138326",47.6276677556672,1.96497644908757,0.369600866293507,2.63630273167869e-08,2.21945674681091e-06
"ENSG00000198910",12.0710582893594,-1.96106636688406,0.730944352235859,0.00150415610221788,0.0162840258206825
"ENSG00000177600",21.5741749992578,1.95873569122188,0.546526341677778,8.04141622189417e-05,0.00166313221051661
"ENSG00000112531",31.3369508680945,-1.95418832765302,0.775077559803916,0.00193446180055752,0.019663364552258
"ENSG00000120899",8.75034894279304,-1.95241409012694,0.884633247922266,0.00523328390146445,0.0405892450014548
"ENSG00000108518",12.5011561445596,1.94978748376497,0.735759980417797,0.0017726462069894,0.0183045544837174
"ENSG00000133318",41.6741993480029,-1.94660245187307,0.386251759530352,1.09954467524264e-07,7.71406048631011e-06
"ENSG00000177954",20.1875038680825,1.93820945267192,0.579057153469603,0.000189801457717656,0.00323385531292273
"ENSG00000107130",13.1016112590782,-1.93295046713171,0.71512213819802,0.00142165726382413,0.0156263145403414
"ENSG00000140575",11.1073966605305,1.92798818912153,0.785405226477215,0.00306182580574644,0.0279826634302957
"ENSG00000135916",20.4842571885375,-1.91716740722039,0.550608628349116,0.000113001916374303,0.00213361929703037
"ENSG00000161016",43.9454112745206,1.91679005300339,0.385749290935633,1.70227711244303e-07,1.08763348362878e-05
"ENSG00000115977",9.75583315863645,-1.91446483802853,0.844981718929982,0.00459613723305085,0.0366257884629309
"ENSG00000187514",33.6964394039272,1.91352264706463,0.433733804947519,2.5915476508798e-06,9.8644228668595e-05
"ENSG00000146731",16.0006779786469,1.90802715198416,0.637304574549582,0.000646360148392429,0.0083641107086731
"ENSG00000134313",12.8226747338963,-1.90747872324823,0.699814734779005,0.00138036464020683,0.0152672169479444
"ENSG00000164402",11.8171905180529,-1.90138265599527,0.751352458697047,0.00235878966489455,0.0229377218072005
"ENSG00000090621",9.71187723665039,1.89789032092343,0.846637154861733,0.0053316008671177,0.0405892450014548
"ENSG00000197930",9.71085535891892,1.89764555643925,0.847688499211841,0.00537040280122148,0.0405892450014548
"ENSG00000183255",17.1639790065234,1.89500401139701,0.616976418904591,0.000505312408214752,0.00697158884325908
"ENSG00000131016",14.8566843618123,-1.89309090829237,0.643667939830737,0.000728082160235666,0.00920522250644245
"ENSG00000168003",10.881496159628,1.88608960341822,0.788438085105022,0.00370430315529276,0.0314981696468181
"ENSG00000145592",51.8750023389775,1.88557987130235,0.353534032588272,2.51817977708844e-08,2.14524934343391e-06
"ENSG00000102409",10.5165655136736,-1.87030291926426,0.783845615012117,0.0035714798158711,0.0308635290544762
"ENSG00000008441",10.5325183570489,-1.86276475449101,0.793108101508751,0.00391478963135023,0.0322601099934426
"ENSG00000253729",18.1079650463939,1.85460733780751,0.605790672127294,0.000530987382011034,0.00716933152013388
"ENSG00000005022",15.5476036791318,1.85339919447373,0.639665689492042,0.000910522228436809,0.010895814492799
"ENSG00000005810",9.49031907922608,-1.84906673551472,0.856522171154267,0.00618844596766266,0.0451422215541223
"ENSG00000124942",28.838716549026,1.8428026023549,0.466249649054421,2.00513643409175e-05,0.000536098142194853
"ENSG00000067167",12.9892860673325,1.83592584959539,0.705778949709424,0.00223436458942021,0.0220844102236064
"ENSG00000171490",11.8193995265596,1.83581618129057,0.746665651627871,0.00322776849177101,0.0288003881884206
"ENSG00000074695",15.3239821558543,1.82357179669132,0.642160328249413,0.00110840776503175,0.0130028950271593
"ENSG00000150753",19.0605317611739,1.81923088522938,0.594748089798048,0.0005441809632022,0.00730611439526256
"ENSG00000174738",10.2626977423671,-1.81888908051655,0.788065839238748,0.00452001569456281,0.0361735470947204
"ENSG00000050748",12.2924008350117,-1.81829682999329,0.710610241044975,0.00235640298337743,0.0229377218072005
"ENSG00000132294",12.3012653255332,-1.81734805856987,0.712698217871485,0.00241070609655456,0.022940176631575
"ENSG00000070961",18.414940517385,-1.81330023570785,0.575570032608928,0.000389591922493064,0.00573646048839582
"ENSG00000133872",25.0739534705279,-1.81077312176965,0.664077056269036,0.00132383166333223,0.0147559803470489
"ENSG00000108424",18.8204707523804,1.80501277583057,0.586228888466095,0.000521801671843734,0.00707418310631525
"ENSG00000198431",12.7646426663236,1.79318180625446,0.711062008649767,0.00280853768801632,0.0259662735083266
"ENSG00000144713",32.8258654659288,1.79313390608728,0.43464086830537,1.00300098973112e-05,0.000306729704381021
"ENSG00000106263",13.9307255117827,1.79306964306859,0.676308660240117,0.00196545124537526,0.0199500271090856
"ENSG00000102144",58.9778228802693,1.79103076245976,0.338506351789893,3.33139801951325e-08,2.64883158084853e-06
"ENSG00000064393",18.1451199027033,-1.78811112617618,0.572731174140207,0.000438875643955879,0.00635747795171714
"ENSG00000148248",11.5884382304496,1.77373923127364,0.773002655104855,0.00503680746514479,0.039521265592737
"ENSG00000241973",13.0445201195061,-1.76626237521229,0.694681406411665,0.00254763991231649,0.0239880410691274
"ENSG00000171735",9.99743508293549,-1.76438222844339,0.792219649319487,0.00575564451603571,0.0425489588396194
"ENSG00000114942",12.5362117678174,1.75925145318925,0.711612098932269,0.0033025213188553,0.0293176256983319
"ENSG00000125691",28.8897250156592,1.75739902251841,0.473774021789192,5.59470172007406e-05,0.00125111517215156
"ENSG00000143321",12.5407697230675,1.75399173076996,0.716082080044331,0.00350266356641972,0.0306810790433013
"ENSG00000164111",18.142250211899,1.73842901364179,0.584299329264817,0.000774270380937265,0.00965948540958246
"ENSG00000034713",11.7664334713985,-1.72755179769184,0.718598520043093,0.00383218377797184,0.0319989581273822
"ENSG00000197756",39.6461972067034,1.72434311641803,0.39129803061971,3.0291316060157e-06,0.000111734359652826
"ENSG00000128567",13.4738637147702,1.72227318793652,0.686377417785182,0.00306705119656843,0.0279946662788822
"ENSG00000136938",12.3123388245613,1.72195249371566,0.713835343307394,0.00398206333202439,0.0327160105671258
"ENSG00000100097",13.4796787699139,1.72049474914352,0.687437011909289,0.00311842827185913,0.0281755389840267
"ENSG00000196547",10.7444935722224,-1.71786972030899,0.75497943174391,0.00533661227563292,0.0405892450014548
"ENSG00000114391",27.0267031665776,1.71710687529627,0.475777200514329,8.62661804183333e-05,0.00176444249941846
"ENSG00000125249",10.737908059326,-1.70548144705054,0.765996369744027,0.00602685553606824,0.0441887071886315
"ENSG00000118181",31.2562082677155,1.69352752481912,0.44515055039087,4.0715125648221e-05,0.000958412628745624
"ENSG00000132640",11.5077563248633,-1.6792553704111,0.724209098235778,0.00496034454791392,0.0391358606227916
"ENSG00000142192",80.8011562895215,-1.67507087343382,0.27613513226447,3.84359558890938e-10,5.00086727895191e-08
"ENSG00000188846",23.0746260707492,1.6716144752077,0.510923368708196,0.000305679767374375,0.00471431986062722
"ENSG00000161970",10.9185793405322,1.6715988208148,0.757977167440737,0.00693859028403509,0.049715831329226
"ENSG00000187109",44.1305757590627,1.67118421512223,0.37019895651897,1.91492147865968e-06,7.65033198823899e-05
"ENSG00000228253",41.6982282610519,-1.66853874030357,0.373719142275895,2.31043276160082e-06,9.03467586995382e-05
"ENSG00000151914",27.5066113770232,-1.66429296016321,0.464333148015983,9.39644866026415e-05,0.00187300798364485
"ENSG00000179218",19.583465887226,1.65248169614202,0.553895689545563,0.000809308920951152,0.00993381584618601
"ENSG00000108298",51.615235150223,1.64984195966493,0.366624579088688,2.02853817113851e-06,7.9932400166789e-05
"ENSG00000155380",13.0256149883005,1.64945416613111,0.693311131095244,0.00458186332980362,0.0365527469209306
"ENSG00000134243",21.6528704316003,-1.6470530695026,0.52263262477211,0.000446295793704671,0.00643889657207787
"ENSG00000147403",31.5229794470194,1.64223883412875,0.438408408186148,5.36980077973064e-05,0.00120458603071324
"ENSG00000184009",125.112608448162,1.63880802968914,0.230357051762568,3.57522316839223e-13,9.47566555296844e-11
"ENSG00000147065",17.2434575835179,1.63779411959533,0.588453159613166,0.00152251900330617,0.016433101037193
"ENSG00000089220",36.3412303089446,-1.63541567223601,0.397742590628291,1.15264665241076e-05,0.000339437837228453
"ENSG00000071082",34.3407446631067,1.6194772068574,0.415287870167053,2.97496680723618e-05,0.000746977630616915
"ENSG00000172809",23.579965936791,1.61268830600699,0.510747440426818,0.00046949468283117,0.00662663501053226
"ENSG00000105193",22.4126259914384,1.60108459030802,0.528085565266974,0.000715964827578036,0.00910240916712628
"ENSG00000135404",13.7489965446382,1.58839823909728,0.673036925163492,0.0050661197460232,0.039707724975402
"ENSG00000142534",32.7299329708799,1.58279151755423,0.430253771107501,7.33725515440327e-05,0.00153524555219035
"ENSG00000115310",59.6160397031015,-1.57617147373264,0.312847695061584,1.48825971209816e-07,1.01428442854995e-05
"ENSG00000198899",360.675857398927,-1.56023114512696,0.131893361699599,9.15764402995795e-33,1.09220167797299e-29
"ENSG00000168028",24.9951233761443,1.55925557734147,0.49009458380926,0.000457309909006227,0.00654501941769713
"ENSG00000124795",18.6786067837226,1.5512774608915,0.568088478681694,0.00190936655883755,0.019519181564345
"ENSG00000198840",98.8077956759495,-1.54795896732848,0.251937750678702,2.63685050888392e-10,3.69986318462222e-08
"ENSG00000176788",15.2602587145666,-1.53895881125941,0.625229396919943,0.0039175566775156,0.0322601099934426
"ENSG00000070087",23.1212991173951,-1.5373035069036,0.495036615459123,0.000579151999450168,0.00771771267796164
"ENSG00000023516",14.2588296140158,-1.53561098534325,0.63038807328256,0.00423812698053634,0.0343077337926675
"ENSG00000063177",25.4984194867232,1.51728910935386,0.479885723846763,0.000508889645106076,0.00697627260609019
"ENSG00000126777",18.2214773689148,1.51116172865903,0.560464739855698,0.00221478956536389,0.0219212090314578
"ENSG00000118200",13.2298013619858,-1.50998700673694,0.657008837941359,0.00617610303351735,0.0450981564365818
"ENSG00000124207",16.117742576503,1.5006045256905,0.596970105574974,0.00372883393004419,0.031615563511133
"ENSG00000100316",57.1933923924918,1.48309306779466,0.323045313661136,1.57025965850831e-06,6.45791845763531e-05
"ENSG00000136156",45.3297456586391,-1.46681894324668,0.353181787102899,1.12881173217585e-05,0.000335177458732382
"ENSG00000152558",23.8754910420683,1.46556093851251,0.495280937186456,0.00103466612653132,0.0122179386162676
"ENSG00000089009",25.7586213509473,1.46310488707893,0.46848979002182,0.000614394631751507,0.00812681697747464
"ENSG00000156642",18.7832078269027,-1.45409465441978,0.541321316160702,0.00231666247402115,0.022709639265884
"ENSG00000248527",60.9684094709551,-1.44923948816958,0.306162345661533,7.8426661811534e-07,3.81783123757372e-05
"ENSG00000156261",14.7234802525164,1.4486184840888,0.620128241685686,0.00626568355379843,0.0454738656297988
"ENSG00000170889",20.6003449911946,1.44444586796508,0.522347189747271,0.00193117589369374,0.0196578871909992
"ENSG00000153561",14.4730838068143,-1.44283608462349,0.61780630299528,0.00606427501140913,0.0443721390405356
"ENSG00000100941",15.6591046418229,1.44025305176323,0.604331117999414,0.005595804541954,0.0416496429013619
"ENSG00000135919",25.310356426661,1.4216760526146,0.478078739153792,0.00103186256816575,0.0122049727897423
"ENSG00000138760",19.2647522367792,-1.41914243514211,0.527949909683673,0.00239836189750225,0.0229377218072005
"ENSG00000111640",115.556067925678,1.41683654150411,0.233272830395281,4.82242850807784e-10,6.16237471496518e-08
"ENSG00000105701",16.7421098461329,-1.41457216829566,0.567457943229346,0.00415624571252688,0.0337211953728372
"ENSG00000102804",34.1642001725983,-1.41235756209076,0.40237362724232,0.000159074076670836,0.00281070146334939
"ENSG00000124767",16.3807262583096,1.41047976194018,0.582938626663156,0.005265293002549,0.0405892450014548
"ENSG00000044574",34.7106713523544,1.40528170656591,0.406133917085986,0.00019946416963872,0.0033445875575759
"ENSG00000129625",14.9736142976273,-1.39437348826886,0.604848959194408,0.00689877641269737,0.0495659076398217
"ENSG00000163682",25.7949664697319,1.380917668682,0.475961798188581,0.00134997567726969,0.014954219731489
"ENSG00000198727",374.71290284869,-1.35384435106383,0.171035210384039,9.69017413489741e-16,3.46714430546629e-13
"ENSG00000166848",16.9634523917853,-1.34060303403352,0.560354734657816,0.00588886544637022,0.0433993008591404
"ENSG00000007168",19.2276690558751,-1.32843434638033,0.522651736088836,0.00401010525386029,0.0328072574466255
"ENSG00000147604",26.7798069901873,1.31831349459535,0.453291186357019,0.00142375029070746,0.0156263145403414
"ENSG00000115306",40.3971004757068,-1.30957477580478,0.371927391670541,0.000170041562613269,0.00296200625611205
"ENSG00000143933",70.0841254414589,-1.3001901606316,0.294392896312236,4.10935913646299e-06,0.000142750359128782
"ENSG00000110700",21.8405941984619,1.29281100414849,0.494932543134917,0.00354719870791388,0.0307323770593638
"ENSG00000014641",22.75086958819,-1.28117376951923,0.488186565865272,0.00334609273725504,0.0296344549848974
"ENSG00000133030",19.4490116015275,-1.26669662266053,0.518506324971652,0.00562235257723806,0.0416496429013619
"ENSG00000134294",33.3918162922531,1.26365356243635,0.421175039454134,0.00111930027673723,0.0131091862198554
"ENSG00000143384",20.681348285878,1.26001432823489,0.5160610083848,0.00584528990239406,0.0431225716923009
"ENSG00000135486",27.7550449580017,1.2573505026104,0.43900414869664,0.00174778796805897,0.0181274210639371
"ENSG00000138668",19.7381327037603,1.25574575377196,0.527461414133125,0.0068944251122042,0.0495659076398217
"ENSG00000136193",25.9627250686149,-1.23134313364751,0.452182136596356,0.00266940068337396,0.0248424697805421
"ENSG00000198938",587.674810081556,-1.22765600509794,0.104246766550429,2.32349745136258e-32,2.37527825170723e-29
"ENSG00000174437",32.7619443759641,-1.22471653698005,0.412765276150277,0.00126839267375764,0.0142726264376091
"ENSG00000087086",74.7589864569548,1.21433774914754,0.282330514654836,7.84001557194595e-06,0.00024606645365283
"ENSG00000113558",23.4469196108437,-1.21433438240732,0.467024613902357,0.0038902851159985,0.0322601099934426
"ENSG00000112697",20.4353930374884,-1.21386376606186,0.498756313208594,0.00614084330860918,0.0448864910279952
"ENSG00000212907",109.895369457573,-1.19831121348883,0.23548000972537,1.66611063915942e-07,1.08388070307499e-05
"ENSG00000104408",22.591204963084,1.19452110822659,0.485331746624952,0.00600012740437065,0.0440378581596681
"ENSG00000133112",56.3689007879601,1.18774948040148,0.316618185895009,8.25217852490058e-05,0.00169691349207438
"ENSG00000167460",24.9617109347998,1.17628968770859,0.459746085195185,0.00469763737000576,0.0373514366886236
"ENSG00000047849",28.1918861094469,-1.17570256068487,0.427797042387956,0.00264646430639684,0.0247300856749522
"ENSG00000205542",32.3067529392941,1.14972019100289,0.404625088464812,0.002112855013596,0.0212055967423464
"ENSG00000196531",23.8019459844419,1.14707638996243,0.472561432006443,0.00693220258935813,0.049715831329226
"ENSG00000166710",50.9789250699779,1.1403913204002,0.341393109594498,0.000404967751396292,0.00592627654190566
"ENSG00000197102",31.1522875172231,-1.07827889498939,0.40570742836525,0.00386424961954706,0.0321915835593466
"ENSG00000115053",36.1512674297863,1.07771600504254,0.380491857494361,0.00235367378917464,0.0229377218072005
"ENSG00000118816",34.3704770905658,-1.0599225842448,0.387655680113451,0.00315521678075729,0.0283277192721434
"ENSG00000198886",921.805459206216,-1.03223089948978,0.0808157099765408,1.31484978987565e-37,2.35226627408754e-34
"ENSG00000078369",38.1405917623659,-1.03027539165319,0.379864801900263,0.00347444197744784,0.0305443572366299
"ENSG00000111669",37.6265330484562,1.02185029573456,0.372054867897416,0.00324875685280956,0.0289515616920364
"ENSG00000122566",75.9727948177938,0.928078092296654,0.269864545390694,0.000356965870712556,0.00538559000010509
"ENSG00000127022",47.2223692712687,0.914538225925083,0.333500331747125,0.00369877494847951,0.0314981696468181
"ENSG00000198804",887.944903368487,-0.877008096091288,0.0804246603154019,7.18870834350874e-28,5.71582187846095e-25
"ENSG00000198712",531.052439249109,-0.722979246794739,0.104851107179966,4.00907596032698e-12,8.6936204763939e-10
