userId	geneSymbol	geneName	entrezgene	score	gLink
ENSG00000154027	AK5	adenylate kinase 5	26289	-6.22286500930429	https://www.ncbi.nlm.nih.gov/gene/?term=26289
ENSG00000154096	THY1	Thy-1 cell surface antigen	7070	-4.00022953009021	https://www.ncbi.nlm.nih.gov/gene/?term=7070
ENSG00000154118	JPH3	junctophilin 3	57338	-4.82455432015762	https://www.ncbi.nlm.nih.gov/gene/?term=57338
ENSG00000154146	NRGN	neurogranin	4900	-7.83839065109408	https://www.ncbi.nlm.nih.gov/gene/?term=4900
ENSG00000154277	UCHL1	ubiquitin C-terminal hydrolase L1	7345	-4.21229830986943	https://www.ncbi.nlm.nih.gov/gene/?term=7345
ENSG00000154654	NCAM2	neural cell adhesion molecule 2	4685	-2.37043929692334	https://www.ncbi.nlm.nih.gov/gene/?term=4685
ENSG00000154917	RAB6B	RAB6B, member RAS oncogene family	51560	-4.68882838737622	https://www.ncbi.nlm.nih.gov/gene/?term=51560
ENSG00000154975	CA10	carbonic anhydrase 10	56934	-5.67480279188901	https://www.ncbi.nlm.nih.gov/gene/?term=56934
ENSG00000155265	GOLGA7B	golgin A7 family member B	401647	-4.4681094359062	https://www.ncbi.nlm.nih.gov/gene/?term=401647
ENSG00000155380	SLC16A1	solute carrier family 16 member 1	6566	1.64945416613111	https://www.ncbi.nlm.nih.gov/gene/?term=6566
ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1	2890	-5.93088469664231	https://www.ncbi.nlm.nih.gov/gene/?term=2890
ENSG00000155660	PDIA4	protein disulfide isomerase family A member 4	9601	3.34383522261468	https://www.ncbi.nlm.nih.gov/gene/?term=9601
ENSG00000155849	ELMO1	engulfment and cell motility 1	9844	-3.11617328777741	https://www.ncbi.nlm.nih.gov/gene/?term=9844
ENSG00000155886	SLC24A2	solute carrier family 24 member 2	25769	-6.78440519348036	https://www.ncbi.nlm.nih.gov/gene/?term=25769
ENSG00000155970	MICU3	mitochondrial calcium uptake family member 3	286097	-5.85203389540373	https://www.ncbi.nlm.nih.gov/gene/?term=286097
ENSG00000155980	KIF5A	kinesin family member 5A	3798	-5.93868204593368	https://www.ncbi.nlm.nih.gov/gene/?term=3798
ENSG00000156011	PSD3	pleckstrin and Sec7 domain containing 3	23362	-3.64965584015966	https://www.ncbi.nlm.nih.gov/gene/?term=23362
ENSG00000156261	CCT8	chaperonin containing TCP1 subunit 8	10694	1.4486184840888	https://www.ncbi.nlm.nih.gov/gene/?term=10694
ENSG00000156298	TSPAN7	tetraspanin 7	7102	-4.08681003869386	https://www.ncbi.nlm.nih.gov/gene/?term=7102
ENSG00000156299	TIAM1	T cell lymphoma invasion and metastasis 1	7074	-4.51671488582675	https://www.ncbi.nlm.nih.gov/gene/?term=7074
ENSG00000156475	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta	5521	-5.24098666556206	https://www.ncbi.nlm.nih.gov/gene/?term=5521
ENSG00000156482	RPL30	ribosomal protein L30	6156	3.19438639259992	https://www.ncbi.nlm.nih.gov/gene/?term=6156
ENSG00000156508	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	1915	2.29268231499962	https://www.ncbi.nlm.nih.gov/gene/?term=1915
ENSG00000156642	NPTN	neuroplastin	27020	-1.45409465441978	https://www.ncbi.nlm.nih.gov/gene/?term=27020
ENSG00000156970	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	701	3.94317604221752	https://www.ncbi.nlm.nih.gov/gene/?term=701
ENSG00000157064	NMNAT2	nicotinamide nucleotide adenylyltransferase 2	23057	-4.4335204325602	https://www.ncbi.nlm.nih.gov/gene/?term=23057
ENSG00000157087	ATP2B2	ATPase plasma membrane Ca2+ transporting 2	491	-4.87171075756412	https://www.ncbi.nlm.nih.gov/gene/?term=491
ENSG00000157103	SLC6A1	solute carrier family 6 member 1	6529	-6.57960379008058	https://www.ncbi.nlm.nih.gov/gene/?term=6529
ENSG00000157152	SYN2	synapsin II	6854	-7.23962366401698	https://www.ncbi.nlm.nih.gov/gene/?term=6854
ENSG00000157456	CCNB2	cyclin B2	9133	4.77519170910422	https://www.ncbi.nlm.nih.gov/gene/?term=9133
ENSG00000158445	KCNB1	potassium voltage-gated channel subfamily B member 1	3745	-4.47329719563648	https://www.ncbi.nlm.nih.gov/gene/?term=3745
ENSG00000158710	TAGLN2	transgelin 2	8407	2.57010492991197	https://www.ncbi.nlm.nih.gov/gene/?term=8407
ENSG00000158856	DMTN	dematin actin binding protein	2039	-2.40710510828382	https://www.ncbi.nlm.nih.gov/gene/?term=2039
ENSG00000158874	APOA2	apolipoprotein A2	336	6.2055113197416	https://www.ncbi.nlm.nih.gov/gene/?term=336
ENSG00000159082	SYNJ1	synaptojanin 1	8867	-2.18277092381849	https://www.ncbi.nlm.nih.gov/gene/?term=8867
ENSG00000159164	SV2A	synaptic vesicle glycoprotein 2A	9900	-4.44393791433865	https://www.ncbi.nlm.nih.gov/gene/?term=9900
ENSG00000159176	CSRP1	cysteine and glycine rich protein 1	1465	-2.21168794281904	https://www.ncbi.nlm.nih.gov/gene/?term=1465
ENSG00000159399	HK2	hexokinase 2	3099	5.705662668864	https://www.ncbi.nlm.nih.gov/gene/?term=3099
ENSG00000159409	CELF3	CUGBP Elav-like family member 3	11189	-3.63783476384409	https://www.ncbi.nlm.nih.gov/gene/?term=11189
ENSG00000159784	FAM131B	family with sequence similarity 131 member B	9715	-6.00225092041071	https://www.ncbi.nlm.nih.gov/gene/?term=9715
ENSG00000160014	CALM3	calmodulin 3	808	-2.39493795318963	https://www.ncbi.nlm.nih.gov/gene/?term=808
ENSG00000160145	KALRN	kalirin RhoGEF kinase	8997	-2.94578535851287	https://www.ncbi.nlm.nih.gov/gene/?term=8997
ENSG00000160307	S100B	S100 calcium binding protein B	6285	-4.18468193419735	https://www.ncbi.nlm.nih.gov/gene/?term=6285
ENSG00000160781	PAQR6	progestin and adipoQ receptor family member 6	79957	-5.12861890403521	https://www.ncbi.nlm.nih.gov/gene/?term=79957
ENSG00000160789	LMNA	lamin A/C	4000	2.12547891165723	https://www.ncbi.nlm.nih.gov/gene/?term=4000
ENSG00000161016	RPL8	ribosomal protein L8	6132	1.91679005300339	https://www.ncbi.nlm.nih.gov/gene/?term=6132
ENSG00000161509	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C	2905	-4.47329719563648	https://www.ncbi.nlm.nih.gov/gene/?term=2905
ENSG00000161638	ITGA5	integrin subunit alpha 5	3678	4.02411268470413	https://www.ncbi.nlm.nih.gov/gene/?term=3678
ENSG00000161681	SHANK1	SH3 and multiple ankyrin repeat domains 1	50944	-4.63626974555513	https://www.ncbi.nlm.nih.gov/gene/?term=50944
ENSG00000161970	RPL26	ribosomal protein L26	6154	1.6715988208148	https://www.ncbi.nlm.nih.gov/gene/?term=6154
ENSG00000162105	SHANK2	SH3 and multiple ankyrin repeat domains 2	22941	-3.63783476384409	https://www.ncbi.nlm.nih.gov/gene/?term=22941
ENSG00000162244	RPL29	ribosomal protein L29	6159	2.96135382820873	https://www.ncbi.nlm.nih.gov/gene/?term=6159
ENSG00000162337	LRP5	LDL receptor related protein 5	4041	3.72579910924915	https://www.ncbi.nlm.nih.gov/gene/?term=4041
ENSG00000162545	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1	55450	-2.87697265209759	https://www.ncbi.nlm.nih.gov/gene/?term=55450
ENSG00000162706	CADM3	cell adhesion molecule 3	57863	-6.68648262122112	https://www.ncbi.nlm.nih.gov/gene/?term=57863
ENSG00000162728	KCNJ9	potassium voltage-gated channel subfamily J member 9	3765	-5.10833639388682	https://www.ncbi.nlm.nih.gov/gene/?term=3765
ENSG00000162734	PEA15	proliferation and apoptosis adaptor protein 15	8682	-2.39159095790895	https://www.ncbi.nlm.nih.gov/gene/?term=8682
ENSG00000162992	NEUROD1	neuronal differentiation 1	4760	-4.41985876649692	https://www.ncbi.nlm.nih.gov/gene/?term=4760
ENSG00000163032	VSNL1	visinin like 1	7447	-4.88232600210052	https://www.ncbi.nlm.nih.gov/gene/?term=7447
ENSG00000163285	GABRG1	gamma-aminobutyric acid type A receptor gamma1 subunit	2565	-3.94156576873524	https://www.ncbi.nlm.nih.gov/gene/?term=2565
ENSG00000163430	FSTL1	follistatin like 1	11167	4.03647803073465	https://www.ncbi.nlm.nih.gov/gene/?term=11167
ENSG00000163531	NFASC	neurofascin	23114	-4.82626695046329	https://www.ncbi.nlm.nih.gov/gene/?term=23114
ENSG00000163536	SERPINI1	serpin family I member 1	5274	-4.64313713486879	https://www.ncbi.nlm.nih.gov/gene/?term=5274
ENSG00000163539	CLASP2	cytoplasmic linker associated protein 2	23122	-2.89073741623591	https://www.ncbi.nlm.nih.gov/gene/?term=23122
ENSG00000163590	PPM1L	protein phosphatase, Mg2+/Mn2+ dependent 1L	151742	-3.63189488949522	https://www.ncbi.nlm.nih.gov/gene/?term=151742
ENSG00000163630	SYNPR	synaptoporin	132204	-6.00785681088267	https://www.ncbi.nlm.nih.gov/gene/?term=132204
ENSG00000163631	ALB	albumin	213	8.19243829876075	https://www.ncbi.nlm.nih.gov/gene/?term=213
ENSG00000163644	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K	152926	-2.26650705610362	https://www.ncbi.nlm.nih.gov/gene/?term=152926
ENSG00000163682	RPL9	ribosomal protein L9	6133	1.380917668682	https://www.ncbi.nlm.nih.gov/gene/?term=6133
ENSG00000163918	RFC4	replication factor C subunit 4	5984	4.02395972411804	https://www.ncbi.nlm.nih.gov/gene/?term=5984
ENSG00000163931	TKT	transketolase	7086	1.97516809979185	https://www.ncbi.nlm.nih.gov/gene/?term=7086
ENSG00000164031	DNAJB14	DnaJ heat shock protein family (Hsp40) member B14	79982	-3.41451224521389	https://www.ncbi.nlm.nih.gov/gene/?term=79982
ENSG00000164061	BSN	bassoon presynaptic cytomatrix protein	8927	-7.04822062977609	https://www.ncbi.nlm.nih.gov/gene/?term=8927
ENSG00000164104	HMGB2	high mobility group box 2	3148	3.87183503477547	https://www.ncbi.nlm.nih.gov/gene/?term=3148
ENSG00000164111	ANXA5	annexin A5	308	1.73842901364179	https://www.ncbi.nlm.nih.gov/gene/?term=308
ENSG00000164124	TMEM144	transmembrane protein 144	55314	-4.59115696866627	https://www.ncbi.nlm.nih.gov/gene/?term=55314
ENSG00000164176	EDIL3	EGF like repeats and discoidin domains 3	10085	-4.1298494518718	https://www.ncbi.nlm.nih.gov/gene/?term=10085
ENSG00000164398	ACSL6	acyl-CoA synthetase long chain family member 6	23305	-5.55587644318936	https://www.ncbi.nlm.nih.gov/gene/?term=23305
ENSG00000164402	SEPT8	septin 8	23176	-1.90138265599527	https://www.ncbi.nlm.nih.gov/gene/?term=23176
ENSG00000164434	FABP7	fatty acid binding protein 7	2173	-3.61152573762732	https://www.ncbi.nlm.nih.gov/gene/?term=2173
ENSG00000164588	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1	348980	-4.83748056026096	https://www.ncbi.nlm.nih.gov/gene/?term=348980
ENSG00000164611	PTTG1	pituitary tumor-transforming 1	9232	5.26778880457343	https://www.ncbi.nlm.nih.gov/gene/?term=9232
ENSG00000164692	COL1A2	collagen type I alpha 2 chain	1278	4.07164868959057	https://www.ncbi.nlm.nih.gov/gene/?term=1278
ENSG00000164794	KCNV1	potassium voltage-gated channel modifier subfamily V member 1	27012	-3.97686282982164	https://www.ncbi.nlm.nih.gov/gene/?term=27012
ENSG00000164830	OXR1	oxidation resistance 1	55074	-2.25064766200791	https://www.ncbi.nlm.nih.gov/gene/?term=55074
ENSG00000164929	BAALC	BAALC, MAP3K1 and KLF4 binding	79870	-4.65800113173848	https://www.ncbi.nlm.nih.gov/gene/?term=79870
ENSG00000164951	PDP1	pyruvate dehyrogenase phosphatase catalytic subunit 1	54704	-2.6206468932491	https://www.ncbi.nlm.nih.gov/gene/?term=54704
ENSG00000165023	DIRAS2	DIRAS family GTPase 2	54769	-7.53596621427918	https://www.ncbi.nlm.nih.gov/gene/?term=54769
ENSG00000165434	PGM2L1	phosphoglucomutase 2 like 1	283209	-3.09545724197954	https://www.ncbi.nlm.nih.gov/gene/?term=283209
ENSG00000165527	ARF6	ADP ribosylation factor 6	382	2.07585237614792	https://www.ncbi.nlm.nih.gov/gene/?term=382
ENSG00000165566	AMER2	APC membrane recruitment protein 2	219287	-5.84830168883159	https://www.ncbi.nlm.nih.gov/gene/?term=219287
ENSG00000165732	DDX21	DExD-box helicase 21	9188	2.36335455672341	https://www.ncbi.nlm.nih.gov/gene/?term=9188
ENSG00000165795	NDRG2	NDRG family member 2	57447	-4.86947939326487	https://www.ncbi.nlm.nih.gov/gene/?term=57447
ENSG00000165868	HSPA12A	heat shock protein family A (Hsp70) member 12A	259217	-2.03082391237488	https://www.ncbi.nlm.nih.gov/gene/?term=259217
ENSG00000165943	MOAP1	modulator of apoptosis 1	64112	-2.19038067046523	https://www.ncbi.nlm.nih.gov/gene/?term=64112
ENSG00000166111	SVOP	SV2 related protein	55530	-3.93198069415818	https://www.ncbi.nlm.nih.gov/gene/?term=55530
ENSG00000166147	FBN1	fibrillin 1	2200	4.88487750529914	https://www.ncbi.nlm.nih.gov/gene/?term=2200
ENSG00000166165	CKB	creatine kinase B	1152	-3.66065806491637	https://www.ncbi.nlm.nih.gov/gene/?term=1152
ENSG00000166206	GABRB3	gamma-aminobutyric acid type A receptor beta3 subunit	2562	-5.58263931734388	https://www.ncbi.nlm.nih.gov/gene/?term=2562
ENSG00000166313	APBB1	amyloid beta precursor protein binding family B member 1	322	-3.81559905431587	https://www.ncbi.nlm.nih.gov/gene/?term=322
ENSG00000166441	RPL27A	ribosomal protein L27a	6157	2.12738202169366	https://www.ncbi.nlm.nih.gov/gene/?term=6157
ENSG00000166446	CDYL2	chromodomain Y like 2	124359	-3.56009206908615	https://www.ncbi.nlm.nih.gov/gene/?term=124359
ENSG00000166448	TMEM130	transmembrane protein 130	222865	-6.15256032440243	https://www.ncbi.nlm.nih.gov/gene/?term=222865
ENSG00000166501	PRKCB	protein kinase C beta	5579	-2.35100365518005	https://www.ncbi.nlm.nih.gov/gene/?term=5579
ENSG00000166508	MCM7	minichromosome maintenance complex component 7	4176	2.20427690711535	https://www.ncbi.nlm.nih.gov/gene/?term=4176
ENSG00000166598	HSP90B1	heat shock protein 90 beta family member 1	7184	1.96584821626687	https://www.ncbi.nlm.nih.gov/gene/?term=7184
ENSG00000166710	B2M	beta-2-microglobulin	567	1.1403913204002	https://www.ncbi.nlm.nih.gov/gene/?term=567
ENSG00000166848	TERF2IP	TERF2 interacting protein	54386	-1.34060303403352	https://www.ncbi.nlm.nih.gov/gene/?term=54386
ENSG00000166922	SCG5	secretogranin V	6447	-2.24321103676656	https://www.ncbi.nlm.nih.gov/gene/?term=6447
ENSG00000166963	MAP1A	microtubule associated protein 1A	4130	-4.66167372628746	https://www.ncbi.nlm.nih.gov/gene/?term=4130
ENSG00000166974	MAPRE2	microtubule associated protein RP/EB family member 2	10982	-3.40745848092373	https://www.ncbi.nlm.nih.gov/gene/?term=10982
ENSG00000167123	CERCAM	cerebral endothelial cell adhesion molecule	51148	-2.24839043144622	https://www.ncbi.nlm.nih.gov/gene/?term=51148
ENSG00000167191	GPRC5B	G protein-coupled receptor class C group 5 member B	51704	-3.6084193957549	https://www.ncbi.nlm.nih.gov/gene/?term=51704
ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	146713	-4.30327578580692	https://www.ncbi.nlm.nih.gov/gene/?term=146713
ENSG00000167371	PRRT2	proline rich transmembrane protein 2	112476	-4.45344202611991	https://www.ncbi.nlm.nih.gov/gene/?term=112476
ENSG00000167460	TPM4	tropomyosin 4	7171	1.17628968770859	https://www.ncbi.nlm.nih.gov/gene/?term=7171
ENSG00000167526	RPL13	ribosomal protein L13	6137	2.08150025821108	https://www.ncbi.nlm.nih.gov/gene/?term=6137
ENSG00000167552	TUBA1A	tubulin alpha 1a	7846	-2.37968936342613	https://www.ncbi.nlm.nih.gov/gene/?term=7846
ENSG00000167614	TTYH1	tweety family member 1	57348	-5.56093917674683	https://www.ncbi.nlm.nih.gov/gene/?term=57348
ENSG00000167654	ATCAY	ATCAY, caytaxin	85300	-5.49111444085807	https://www.ncbi.nlm.nih.gov/gene/?term=85300
ENSG00000167778	SPRYD3	SPRY domain containing 3	84926	-2.44246184294163	https://www.ncbi.nlm.nih.gov/gene/?term=84926
ENSG00000167971	CASKIN1	CASK interacting protein 1	57524	-3.60192070080091	https://www.ncbi.nlm.nih.gov/gene/?term=57524
ENSG00000168003	SLC3A2	solute carrier family 3 member 2	6520	1.88608960341822	https://www.ncbi.nlm.nih.gov/gene/?term=6520
ENSG00000168028	RPSA	ribosomal protein SA	3921	1.55925557734147	https://www.ncbi.nlm.nih.gov/gene/?term=3921
ENSG00000168216	LMBRD1	LMBR1 domain containing 1	55788	-2.76479308827651	https://www.ncbi.nlm.nih.gov/gene/?term=55788
ENSG00000168280	KIF5C	kinesin family member 5C	3800	-5.88184013532525	https://www.ncbi.nlm.nih.gov/gene/?term=3800
ENSG00000168309	FAM107A	family with sequence similarity 107 member A	11170	-8.44309686166617	https://www.ncbi.nlm.nih.gov/gene/?term=11170
ENSG00000168314	MOBP	myelin-associated oligodendrocyte basic protein	4336	-7.44317203416533	https://www.ncbi.nlm.nih.gov/gene/?term=4336
ENSG00000168490	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein	9796	-5.4226804162844	https://www.ncbi.nlm.nih.gov/gene/?term=9796
ENSG00000168502	MTCL1	microtubule crosslinking factor 1	23255	-4.24311765548519	https://www.ncbi.nlm.nih.gov/gene/?term=23255
ENSG00000168785	TSPAN5	tetraspanin 5	10098	-2.53876984958719	https://www.ncbi.nlm.nih.gov/gene/?term=10098
ENSG00000168824	NSG1	neuronal vesicle trafficking associated 1	27065	-5.83983018107649	https://www.ncbi.nlm.nih.gov/gene/?term=27065
ENSG00000168843	FSTL5	follistatin like 5	56884	-4.42874893123262	https://www.ncbi.nlm.nih.gov/gene/?term=56884
ENSG00000168993	CPLX1	complexin 1	10815	-6.08212040562418	https://www.ncbi.nlm.nih.gov/gene/?term=10815
ENSG00000169282	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1	7881	-3.96732697454593	https://www.ncbi.nlm.nih.gov/gene/?term=7881
ENSG00000169554	ZEB2	zinc finger E-box binding homeobox 2	9839	-3.26369624241892	https://www.ncbi.nlm.nih.gov/gene/?term=9839
ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	699	4.88463760780389	https://www.ncbi.nlm.nih.gov/gene/?term=699
ENSG00000169744	LDB2	LIM domain binding 2	9079	-3.96187643066529	https://www.ncbi.nlm.nih.gov/gene/?term=9079
ENSG00000169783	LINGO1	leucine rich repeat and Ig domain containing 1	84894	-4.45344202611991	https://www.ncbi.nlm.nih.gov/gene/?term=84894
ENSG00000169862	CTNND2	catenin delta 2	1501	-6.46486840880413	https://www.ncbi.nlm.nih.gov/gene/?term=1501
ENSG00000169908	TM4SF1	transmembrane 4 L six family member 1	4071	3.12320572389556	https://www.ncbi.nlm.nih.gov/gene/?term=4071
ENSG00000169946	ZFPM2	zinc finger protein, FOG family member 2	23414	-4.22654049390007	https://www.ncbi.nlm.nih.gov/gene/?term=23414
ENSG00000170027	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma	7532	-2.10959326268309	https://www.ncbi.nlm.nih.gov/gene/?term=7532
ENSG00000170091	NSG2	neuronal vesicle trafficking associated 2	51617	-6.34499230231867	https://www.ncbi.nlm.nih.gov/gene/?term=51617
ENSG00000170312	CDK1	cyclin dependent kinase 1	983	5.34982683056866	https://www.ncbi.nlm.nih.gov/gene/?term=983
ENSG00000170421	KRT8	keratin 8	3856	8.45840081001273	https://www.ncbi.nlm.nih.gov/gene/?term=3856
ENSG00000170476	MZB1	marginal zone B and B1 cell specific protein	51237	4.77519170910422	https://www.ncbi.nlm.nih.gov/gene/?term=51237
ENSG00000170500	LONRF2	LON peptidase N-terminal domain and ring finger 2	164832	-3.26730922773367	https://www.ncbi.nlm.nih.gov/gene/?term=164832
ENSG00000170579	DLGAP1	DLG associated protein 1	9229	-5.76441300247039	https://www.ncbi.nlm.nih.gov/gene/?term=9229
ENSG00000170873	MTSS1	MTSS1, I-BAR domain containing	9788	-3.63783476384409	https://www.ncbi.nlm.nih.gov/gene/?term=9788
ENSG00000170889	RPS9	ribosomal protein S9	6203	1.44444586796508	https://www.ncbi.nlm.nih.gov/gene/?term=6203
ENSG00000171033	PKIA	cAMP-dependent protein kinase inhibitor alpha	5569	-3.53296306673116	https://www.ncbi.nlm.nih.gov/gene/?term=5569
ENSG00000171130	ATP6V0E2	ATPase H+ transporting V0 subunit e2	155066	-4.10094994725107	https://www.ncbi.nlm.nih.gov/gene/?term=155066
ENSG00000171345	KRT19	keratin 19	3880	5.17340242969005	https://www.ncbi.nlm.nih.gov/gene/?term=3880
ENSG00000171368	TPPP	tubulin polymerization promoting protein	11076	-7.27136271678791	https://www.ncbi.nlm.nih.gov/gene/?term=11076
ENSG00000171385	KCND3	potassium voltage-gated channel subfamily D member 3	3752	-5.9319055772168	https://www.ncbi.nlm.nih.gov/gene/?term=3752
ENSG00000171476	HOPX	HOP homeobox	84525	-5.47610357455743	https://www.ncbi.nlm.nih.gov/gene/?term=84525
ENSG00000171490	RSL1D1	ribosomal L1 domain containing 1	26156	1.83581618129057	https://www.ncbi.nlm.nih.gov/gene/?term=26156
ENSG00000171532	NEUROD2	neuronal differentiation 2	4761	-3.93198069415818	https://www.ncbi.nlm.nih.gov/gene/?term=4761
ENSG00000171557	FGG	fibrinogen gamma chain	2266	5.42781993206077	https://www.ncbi.nlm.nih.gov/gene/?term=2266
ENSG00000171560	FGA	fibrinogen alpha chain	2243	5.08784702176992	https://www.ncbi.nlm.nih.gov/gene/?term=2243
ENSG00000171603	CLSTN1	calsyntenin 1	22883	-2.77026440743692	https://www.ncbi.nlm.nih.gov/gene/?term=22883
ENSG00000171617	ENC1	ectodermal-neural cortex 1	8507	-3.27337666885006	https://www.ncbi.nlm.nih.gov/gene/?term=8507
ENSG00000171680	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5	57449	-3.633147089933	https://www.ncbi.nlm.nih.gov/gene/?term=57449
ENSG00000171735	CAMTA1	calmodulin binding transcription activator 1	23261	-1.76438222844339	https://www.ncbi.nlm.nih.gov/gene/?term=23261
ENSG00000171766	GATM	glycine amidinotransferase	2628	-5.85014841922363	https://www.ncbi.nlm.nih.gov/gene/?term=2628
ENSG00000171798	KNDC1	kinase non-catalytic C-lobe domain containing 1	85442	-4.95054913765918	https://www.ncbi.nlm.nih.gov/gene/?term=85442
ENSG00000171848	RRM2	ribonucleotide reductase regulatory subunit M2	6241	5.89433940214589	https://www.ncbi.nlm.nih.gov/gene/?term=6241
ENSG00000171863	RPS7	ribosomal protein S7	6201	2.00204214792917	https://www.ncbi.nlm.nih.gov/gene/?term=6201
ENSG00000171867	PRNP	prion protein	5621	-2.06253594769026	https://www.ncbi.nlm.nih.gov/gene/?term=5621
ENSG00000171885	AQP4	aquaporin 4	361	-7.90783364475601	https://www.ncbi.nlm.nih.gov/gene/?term=361
ENSG00000171940	ZNF217	zinc finger protein 217	7764	4.77371000135186	https://www.ncbi.nlm.nih.gov/gene/?term=7764
ENSG00000172020	GAP43	growth associated protein 43	2596	-4.737751918605	https://www.ncbi.nlm.nih.gov/gene/?term=2596
ENSG00000172260	NEGR1	neuronal growth regulator 1	257194	-3.42492005298736	https://www.ncbi.nlm.nih.gov/gene/?term=257194
ENSG00000172348	RCAN2	regulator of calcineurin 2	10231	-4.28224209634096	https://www.ncbi.nlm.nih.gov/gene/?term=10231
ENSG00000172379	ARNT2	aryl hydrocarbon receptor nuclear translocator 2	9915	-4.20833050921564	https://www.ncbi.nlm.nih.gov/gene/?term=9915
ENSG00000172461	FUT9	fucosyltransferase 9	10690	-6.00956981016243	https://www.ncbi.nlm.nih.gov/gene/?term=10690
ENSG00000172508	CARNS1	carnosine synthase 1	57571	-5.24098666556206	https://www.ncbi.nlm.nih.gov/gene/?term=57571
ENSG00000172809	RPL38	ribosomal protein L38	6169	1.61268830600699	https://www.ncbi.nlm.nih.gov/gene/?term=6169
ENSG00000172995	ARPP21	cAMP regulated phosphoprotein 21	10777	-3.81041341623262	https://www.ncbi.nlm.nih.gov/gene/?term=10777
ENSG00000173210	ABLIM3	actin binding LIM protein family member 3	22885	-3.96732697454593	https://www.ncbi.nlm.nih.gov/gene/?term=22885
ENSG00000173258	ZNF483	zinc finger protein 483	158399	-3.27703604983532	https://www.ncbi.nlm.nih.gov/gene/?term=158399
ENSG00000173473	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	6599	2.71870351497276	https://www.ncbi.nlm.nih.gov/gene/?term=6599
ENSG00000173786	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase	1267	-3.00299519713393	https://www.ncbi.nlm.nih.gov/gene/?term=1267
ENSG00000173898	SPTBN2	spectrin beta, non-erythrocytic 2	6712	-3.0389329647922	https://www.ncbi.nlm.nih.gov/gene/?term=6712
ENSG00000174437	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2	488	-1.22471653698005	https://www.ncbi.nlm.nih.gov/gene/?term=488
ENSG00000174444	RPL4	ribosomal protein L4	6124	2.14393913041057	https://www.ncbi.nlm.nih.gov/gene/?term=6124
ENSG00000174469	CNTNAP2	contactin associated protein like 2	26047	-4.1827191984238	https://www.ncbi.nlm.nih.gov/gene/?term=26047
ENSG00000174738	NR1D2	nuclear receptor subfamily 1 group D member 2	9975	-1.81888908051655	https://www.ncbi.nlm.nih.gov/gene/?term=9975
ENSG00000174963	ZIC4	Zic family member 4	84107	-4.98973321088256	https://www.ncbi.nlm.nih.gov/gene/?term=84107
ENSG00000175063	UBE2C	ubiquitin conjugating enzyme E2 C	11065	4.20770311146452	https://www.ncbi.nlm.nih.gov/gene/?term=11065
ENSG00000175161	CADM2	cell adhesion molecule 2	253559	-7.34410566287792	https://www.ncbi.nlm.nih.gov/gene/?term=253559
ENSG00000175874	CREG2	cellular repressor of E1A stimulated genes 2	200407	-5.7658707380024	https://www.ncbi.nlm.nih.gov/gene/?term=200407
ENSG00000176406	RIMS2	regulating synaptic membrane exocytosis 2	9699	-4.83144142987633	https://www.ncbi.nlm.nih.gov/gene/?term=9699
ENSG00000176485	PLA2G16	phospholipase A2 group XVI	11145	-4.66631858003453	https://www.ncbi.nlm.nih.gov/gene/?term=11145
ENSG00000176595	KBTBD11	kelch repeat and BTB domain containing 11	9920	-3.72742155793069	https://www.ncbi.nlm.nih.gov/gene/?term=9920
ENSG00000176749	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1	8851	-3.33674032259494	https://www.ncbi.nlm.nih.gov/gene/?term=8851
ENSG00000176788	BASP1	brain abundant membrane attached signal protein 1	10409	-1.53895881125941	https://www.ncbi.nlm.nih.gov/gene/?term=10409
ENSG00000176884	GRIN1	glutamate ionotropic receptor NMDA type subunit 1	2902	-7.30621665035349	https://www.ncbi.nlm.nih.gov/gene/?term=2902
ENSG00000177098	SCN4B	sodium voltage-gated channel beta subunit 4	6330	-3.63783476384409	https://www.ncbi.nlm.nih.gov/gene/?term=6330
ENSG00000177301	KCNA2	potassium voltage-gated channel subfamily A member 2	3737	-5.75798816477236	https://www.ncbi.nlm.nih.gov/gene/?term=3737
ENSG00000177380	PPFIA3	PTPRF interacting protein alpha 3	8541	-4.64270518341685	https://www.ncbi.nlm.nih.gov/gene/?term=8541
